Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
20-March-2018,418.00,431.80,414.10,424.50,425.120074244162236941,490813,5778,208654459.00,45999,9.37,17.70,6.50
19-March-2018,430.30,432.00,415.00,418.90,420.943350400886281806,422439,4541,177822888.00,42180,9.98,17.00,-11.40
16-March-2018,445.15,451.25,427.30,429.80,438.324259391668267678,504889,5145,221305097.00,58998,11.69,23.95,-15.35
15-March-2018,446.80,456.00,443.60,445.75,449.807759800245827503,388077,4239,174560046.00,39261,10.12,12.40,-1.05
14-March-2018,434.00,451.40,431.00,447.65,441.222977379670711550,513653,6170,226635506.00,48431,9.43,20.40,13.65
13-March-2018,429.85,442.60,427.55,438.30,435.670840216792742660,621054,6600,270575118.00,47833,7.70,15.05,8.45
12-March-2018,416.00,434.95,411.25,431.85,422.476097993381479772,773889,7576,326949605.00,70955,9.17,23.70,15.85
9-March-2018,422.70,426.10,407.60,410.75,417.298340507664042342,603076,8020,251662614.00,73255,12.15,18.50,-11.95
8-March-2018,426.50,426.50,408.00,421.30,417.151048280203767427,934006,8621,389621582.00,43915,4.70,18.50,-5.20
7-March-2018,440.00,442.50,415.55,417.80,425.904344518584337854,954352,9623,406462663.00,133892,14.03,26.95,-22.20
6-March-2018,455.00,461.80,438.15,443.10,453.262232670677742568,495129,5749,224423276.00,42693,8.62,23.65,-11.90
5-March-2018,458.00,460.05,448.50,450.45,453.540424105535958534,444512,4535,201604161.00,52778,11.87,11.55,-7.55
1-March-2018,473.00,475.95,455.30,458.20,465.501664994536882095,537239,6318,250085649.00,60767,11.31,20.65,-14.80
28-February-2018,468.00,478.00,465.00,472.20,471.591157753490569408,503786,5765,237581023.00,26966,5.35,13.00,4.20
27-February-2018,488.10,504.00,470.25,473.50,476.680475861006730607,409027,4695,194975185.00,40331,9.86,33.75,-14.60
26-February-2018,470.00,489.40,470.00,485.75,481.491102982632252031,581768,6362,280116116.00,49890,8.58,19.40,15.75
23-February-2018,462.50,476.50,456.05,469.65,468.717712120153344373,615347,7000,288424038.00,38897,6.32,20.45,7.15
22-February-2018,464.00,470.05,453.15,456.35,462.465483647170544733,406474,5456,187980195.00,63790,15.69,16.90,-7.65
21-February-2018,473.50,477.80,459.50,466.65,467.399412928576073123,430612,5407,201267796.00,60596,14.07,18.30,-6.85
20-February-2018,480.10,484.80,471.00,473.40,477.639152632240643260,365886,3785,174761479.00,30036,8.21,13.80,-6.70
19-February-2018,482.65,485.00,469.00,478.00,477.197592117787286587,583085,6808,278246758.00,36461,6.25,16.00,-4.65
16-February-2018,487.35,495.50,476.70,482.50,484.898664264948378509,604012,7707,292884612.00,42445,7.03,18.80,-4.85
15-February-2018,511.05,513.90,481.10,484.60,496.615679148064224231,668595,7798,332034760.00,81921,12.25,32.80,-26.45
14-February-2018,509.00,521.00,506.10,509.95,512.661039387601887601,596736,7112,305923298.00,55945,9.38,14.90,0.95
12-February-2018,505.00,518.50,500.00,507.10,509.895224408246245674,798812,9651,407310424.00,52533,6.58,18.50,2.10
9-February-2018,459.00,500.00,445.00,493.65,478.962316287847434899,1510175,17795,723316916.00,70107,4.64,55.00,34.65
8-February-2018,444.10,479.00,443.85,470.10,458.536252493429498159,773533,10094,354692923.00,91430,11.82,35.15,26.00
7-February-2018,446.00,452.80,438.00,441.15,444.134530437887664819,604904,7559,268658754.00,88603,14.65,14.80,-4.85
6-February-2018,420.00,453.00,416.65,436.20,435.691951045474682367,887109,11318,386506251.00,57264,6.46,36.35,16.20
5-February-2018,418.00,466.40,415.00,456.70,441.165063341073525851,892312,9914,393656880.00,75690,8.48,51.40,38.70
2-February-2018,481.00,481.90,413.05,437.35,446.789781664182394198,1166002,13937,520957779.00,163220,14.00,68.85,-43.65
1-February-2018,491.35,504.00,467.70,485.90,488.184273402427872553,819071,9322,399857581.00,54490,6.65,36.30,-5.45
31-January-2018,499.10,510.35,484.20,490.20,500.469065500214354400,585479,6527,293014128.00,70175,11.99,26.15,-8.90
30-January-2018,501.50,514.00,498.50,501.95,505.868783653839008505,672843,9408,340370270.00,83952,12.48,15.50,0.45
29-January-2018,507.35,524.55,496.30,504.30,510.787730967359326488,859970,10106,439262125.00,85312,9.92,28.25,-3.05
25-January-2018,510.50,519.00,504.15,505.40,510.210496969936630648,505765,7427,258046612.00,93515,18.49,14.85,-5.10
24-January-2018,523.20,530.15,509.00,513.05,518.294517891868919361,698837,7250,362203386.00,62464,8.94,21.15,-10.15
23-January-2018,521.20,545.55,521.20,527.00,532.419028250771554685,951974,9830,506849072.00,48674,5.11,24.35,5.80
22-January-2018,531.30,538.25,520.00,522.70,526.719422218539586928,555158,8544,292412501.00,116010,20.90,18.25,-8.60
19-January-2018,525.00,534.45,512.10,529.10,524.845574016765315626,832075,11149,436710881.00,63946,7.69,22.35,4.10
18-January-2018,569.00,576.35,518.55,525.90,548.521552923275491723,1056794,13963,579674286.00,138696,13.12,57.80,-43.10
17-January-2018,576.50,581.50,554.00,566.15,564.639961642610015752,840516,10068,474588922.00,91521,10.89,27.50,-10.35
16-January-2018,605.00,606.00,566.00,578.05,584.577185633182222598,755296,11349,441528810.00,95512,12.65,40.00,-26.95
15-January-2018,593.70,604.00,590.00,601.55,598.220935333500059447,487826,6450,291827726.00,58595,12.01,14.00,7.85
12-January-2018,598.05,603.00,568.00,584.85,587.443753981554163423,594931,7265,349488500.00,63620,10.69,35.00,-13.20
11-January-2018,600.15,606.50,590.00,593.45,600.431031601812979092,383016,4608,229974692.00,44148,11.53,16.50,-6.70
10-January-2018,606.00,615.15,595.80,598.95,602.931858256071895796,562592,6741,339204640.00,67661,12.03,19.35,-7.05
9-January-2018,618.00,618.00,600.75,604.40,606.780841098012577134,577079,6276,350160481.00,81730,14.16,17.25,-13.60
8-January-2018,604.00,626.30,599.75,614.65,610.207821704299997321,1231931,13734,751733932.00,186966,15.18,26.55,10.65
5-January-2018,598.00,609.00,594.20,600.50,601.618070610389955541,790167,8897,475378746.00,106272,13.45,14.80,2.50
4-January-2018,603.55,608.90,586.00,596.20,595.014045006816532008,847205,9718,504098874.00,121913,14.39,22.90,-7.35
3-January-2018,600.80,608.00,593.50,599.85,601.092464211212911225,990394,10319,595318370.00,53355,5.39,14.50,-0.95
2-January-2018,608.00,615.25,586.60,595.70,600.000501236127086340,1827482,21967,1096490116.00,106431,5.82,28.65,-12.30
1-January-2018,581.35,614.00,576.60,598.85,600.684170400992353543,1987195,25507,1193676580.00,143990,7.25,37.40,17.50
29-December-2017,583.50,604.75,573.40,578.70,586.559757150805594216,1874579,22412,1099552603.00,180621,9.64,31.35,-4.80
28-December-2017,523.00,592.00,521.00,570.55,562.044788715911789710,2905330,38913,1632925586.00,358262,12.33,71.00,47.55
27-December-2017,524.70,535.30,515.50,519.90,525.464243918732242780,1212535,16060,637143787.00,161696,13.34,19.80,-4.80
26-December-2017,484.00,524.90,481.45,518.95,506.643125079548493476,1398518,16222,708549530.00,149840,10.71,43.45,34.95
22-December-2017,482.05,504.00,476.60,484.90,488.408623226370153640,1194866,13842,583582858.00,90075,7.54,27.40,2.85
21-December-2017,456.35,483.75,447.00,479.35,468.702944698454169388,1653480,20438,774990945.00,161894,9.79,36.75,23.00
20-December-2017,424.90,466.80,422.45,454.70,443.039551257933041729,1206662,13925,534598991.00,165367,13.70,44.35,29.80
19-December-2017,414.90,426.15,413.00,424.40,417.857403485542109757,531682,5232,222167260.00,50493,9.50,13.15,9.50
18-December-2017,412.00,419.40,397.95,412.00,410.713919344265576444,399674,4966,164151675.00,27433,6.86,21.45,0.00
15-December-2017,417.00,420.50,411.15,412.05,415.148443727806362779,220784,2479,91658134.00,46670,21.14,9.35,-4.95
14-December-2017,416.30,420.70,408.50,413.40,412.813778088459032997,462067,4330,190747624.00,91178,19.73,12.20,-2.90
13-December-2017,420.00,426.40,413.15,415.60,420.735437494835991076,338884,3022,142580508.00,86050,25.39,13.25,-4.40
12-December-2017,426.00,429.75,417.00,419.65,424.191361238543375541,508985,4466,215907040.00,43098,8.47,12.75,-6.35
11-December-2017,421.50,431.40,421.10,427.15,425.471417987948061569,302358,3552,128644687.00,42011,13.89,10.30,5.65
8-December-2017,422.40,428.35,416.50,420.65,423.435151110734862782,401626,3828,170062566.00,34858,8.68,11.85,-1.75
7-December-2017,415.50,424.55,415.15,422.35,421.101311021418260024,339430,4062,142934418.00,34901,10.28,9.40,6.85
6-December-2017,422.00,428.65,413.50,415.85,421.132349224719233812,423395,4397,178305331.00,44516,10.51,15.15,-6.15
5-December-2017,418.10,427.50,411.50,425.10,419.063163307454332414,474516,6937,198852176.00,44369,9.35,16.00,7.00
4-December-2017,424.70,428.55,414.00,418.40,421.101121169816208747,416886,4536,175551162.00,28364,6.80,14.55,-6.30
1-December-2017,434.90,441.75,416.60,422.45,431.683988050811160527,553343,6253,238869313.00,60666,10.96,25.15,-12.45
30-November-2017,442.00,442.50,432.25,433.40,437.075598726794737495,346527,3953,151458496.00,53932,15.56,10.25,-8.60
29-November-2017,448.00,453.25,438.70,442.40,446.121290568595881704,236020,2991,105293547.00,45162,19.13,14.55,-5.60
28-November-2017,453.70,455.60,442.15,448.65,449.055739808351903445,441121,5878,198087917.00,43555,9.87,13.45,-5.05
27-November-2017,451.70,461.30,445.05,456.25,453.225522813688212927,273520,4196,123966245.00,35104,12.83,16.25,4.55
24-November-2017,451.00,455.00,446.75,452.50,451.650624436203267515,249425,3022,112652957.00,45557,18.26,8.25,1.50
23-November-2017,459.70,461.70,445.90,451.10,452.008769582613858240,478358,5366,216222011.00,92872,19.41,15.80,-8.60
22-November-2017,451.30,462.20,429.80,455.15,450.605918896344420156,787782,9886,354979232.00,100062,12.70,32.40,3.85
21-November-2017,446.00,458.50,444.30,453.80,452.574748710513000596,529668,8340,239714362.00,93454,17.64,14.20,7.80
20-November-2017,431.50,446.30,425.00,445.05,437.685422021418141357,771122,9924,337508858.00,110066,14.27,21.30,13.55
17-November-2017,435.10,440.80,426.35,433.20,434.094239715704112015,704618,9769,305870615.00,100502,14.26,14.45,-1.90
16-November-2017,421.00,432.40,402.25,428.60,416.282515985894166725,3440846,40086,1432364030.00,485330,14.10,30.15,7.60
15-November-2017,475.00,484.00,400.20,422.75,437.807104657433827494,2193547,29001,960350461.00,205788,9.38,83.80,-52.25
14-November-2017,468.00,480.25,463.50,470.80,472.245828002319566277,543205,6988,256526295.00,49871,9.18,16.75,2.80
13-November-2017,491.00,492.00,466.00,468.25,472.944110208655672434,590734,8098,279384166.00,120911,20.47,26.00,-22.75
10-November-2017,490.00,499.90,484.10,490.15,492.175691378545265833,531836,6528,261756751.00,55954,10.52,15.80,0.15
9-November-2017,506.10,511.05,483.60,492.85,493.485558886649956586,976656,13307,481965632.00,172450,17.66,27.45,-13.25
8-November-2017,536.25,537.45,500.55,504.80,518.068098887004770726,764873,10631,396256301.00,159133,20.81,36.90,-31.45
7-November-2017,560.00,564.95,534.80,536.60,547.085564540627006740,520122,7192,284551238.00,84720,16.29,30.15,-23.40
6-November-2017,585.50,586.50,555.00,557.70,565.268491454853341567,709233,11359,400907068.00,148247,20.90,31.50,-27.80
3-November-2017,581.80,590.20,577.75,588.05,585.414931073077723471,355594,4648,208170037.00,46065,12.95,12.45,6.25
2-November-2017,575.60,591.00,571.80,580.95,582.594763588157313300,316820,4410,184577673.00,35765,11.29,19.20,5.35
1-November-2017,579.00,584.50,574.60,577.00,579.160296475411990432,190235,2304,110176559.00,22870,12.02,9.90,-2.00
31-October-2017,585.50,590.75,571.80,576.25,580.225609353761695501,303108,4132,175871024.00,46903,15.47,18.95,-9.25
30-October-2017,579.70,593.30,576.35,585.10,585.648193519882802343,473047,6305,277039121.00,61953,13.10,16.95,5.40
27-October-2017,568.00,578.75,566.70,574.70,571.738221596023638996,255510,3719,146084833.00,45132,17.66,12.05,6.70
26-October-2017,572.50,576.00,555.10,567.50,565.522801542599076470,394140,5978,222895157.00,68700,17.43,20.90,-5.00
25-October-2017,579.00,588.50,568.70,573.20,578.663262413309086383,578492,7987,334752068.00,108081,18.68,19.80,-5.80
24-October-2017,568.15,584.15,568.15,572.70,576.993552558731417899,484068,8544,279304115.00,104747,21.64,16.00,4.55
23-October-2017,549.25,569.00,549.00,566.20,561.575464922344230528,414908,5770,233002153.00,56609,13.64,20.00,16.95
19-October-2017,560.00,561.50,547.10,551.65,555.709281069255896191,133476,1861,74173852.00,41031,30.74,14.40,-8.35
18-October-2017,565.00,575.80,554.20,558.55,566.482416311385385505,685607,9347,388384310.00,88444,12.90,21.60,-6.45
17-October-2017,538.30,566.70,535.45,562.30,553.965613901469486168,982112,11668,544056277.00,138189,14.07,31.25,24.00
16-October-2017,541.55,546.80,531.75,536.15,537.408064634141645197,519354,6247,279105028.00,72888,14.03,15.05,-5.40
13-October-2017,543.25,559.90,537.10,542.15,547.836019333301877889,678208,8673,371546771.00,82578,12.18,22.80,-1.10
12-October-2017,545.00,553.00,539.40,547.95,545.082929139335013004,540582,6486,294662020.00,37249,6.89,13.60,2.95
11-October-2017,558.10,561.90,536.50,542.25,551.872333459303083218,613904,8092,338796633.00,86358,14.07,25.40,-15.85
10-October-2017,570.10,572.75,552.60,556.10,562.199269063580141058,635623,7765,357346786.00,84495,13.29,20.15,-14.00
9-October-2017,552.25,574.20,546.00,567.50,559.473999418652157081,746541,9869,417670279.00,55664,7.46,28.20,15.25
6-October-2017,563.05,573.00,548.20,552.25,561.473306226590083151,1004916,8953,564233509.00,446342,44.42,24.80,-10.80
5-October-2017,573.10,577.50,560.60,563.05,566.499740793364310126,416656,7039,236035516.00,55164,13.24,16.90,-10.05
4-October-2017,563.00,579.95,558.30,573.90,572.421576374718254444,599832,8180,343356779.00,89666,14.95,21.65,10.90
3-October-2017,589.00,595.75,558.50,560.95,571.567937895114120778,655665,9987,374757092.00,118003,18.00,37.25,-28.05
29-September-2017,605.00,607.95,583.75,586.35,596.117254809524543830,453943,8322,270603255.00,75246,16.58,24.20,-18.65
28-September-2017,591.00,603.50,583.65,599.30,594.272761299904010432,662572,10308,393748492.00,96134,14.51,19.85,8.30
27-September-2017,623.55,629.45,580.00,584.90,600.082131027615776960,787376,11877,472490268.00,103192,13.11,49.45,-38.65
26-September-2017,622.15,638.00,615.70,620.40,627.667748040420447812,659963,9182,414237490.00,64254,9.74,22.30,-1.75
25-September-2017,658.30,658.30,609.50,622.85,627.545590801848679745,742584,11407,466005315.00,66457,8.95,48.80,-35.45
22-September-2017,715.50,715.50,656.00,661.55,681.726375685224644411,878544,15286,598926617.00,130227,14.82,59.50,-53.95
21-September-2017,740.50,748.40,711.80,717.75,721.627964409178025757,446632,8187,322302141.00,84150,18.84,36.60,-22.75
20-September-2017,752.90,757.35,744.00,745.40,749.134749773436713321,148965,2604,111594858.00,34201,22.96,13.35,-7.50
19-September-2017,762.00,764.90,750.05,752.85,756.264044915506231824,198417,3534,150055643.00,55673,28.06,14.85,-9.15
18-September-2017,751.65,767.80,751.65,764.00,761.118831345263528020,187703,4019,142864288.00,37990,20.24,16.15,12.35
15-September-2017,746.00,758.60,742.20,751.70,752.000428103190706593,224245,4001,168632336.00,24783,11.05,16.40,5.70
14-September-2017,757.50,762.25,740.30,748.20,750.778588405807985040,266323,5833,199949606.00,47828,17.96,21.95,-9.30
13-September-2017,771.00,776.00,750.15,753.90,762.755695868974743584,296004,5600,225778737.00,49031,16.56,25.85,-17.10
12-September-2017,774.50,779.20,768.25,775.05,774.328980216602989680,164633,2969,127480103.00,27145,16.49,10.95,0.55
11-September-2017,763.15,780.90,763.15,773.90,775.934626434315801758,291341,5555,226061570.00,64836,22.25,17.75,10.75
8-September-2017,776.70,776.70,760.00,762.70,766.879724492248527821,266272,4807,204198598.00,30416,11.42,16.70,-14.00
7-September-2017,763.35,778.70,763.35,770.40,771.898877739581498068,488122,8060,376780824.00,70865,14.52,15.35,7.05
6-September-2017,746.50,767.50,736.30,759.45,753.265236929243255376,681617,13034,513438391.00,69281,10.16,31.20,12.95
5-September-2017,687.40,761.25,677.00,750.35,742.541258173628535212,1879979,30952,1395961972.00,267112,14.21,84.25,62.95
4-September-2017,858.00,875.75,812.60,820.10,843.691396514836413477,1939249,29743,1636127697.00,320604,16.53,63.15,-37.90
1-September-2017,813.00,877.80,813.00,857.55,853.446134754981913045,1812356,30856,1546748223.00,168208,9.28,64.80,44.55
31-August-2017,780.00,811.00,776.00,804.00,790.438500054245802525,608342,11858,480856938.00,,,35.00,24.00
30-August-2017,775.00,789.05,771.85,779.25,779.247976709268685684,382298,6459,297904943.00,40543,10.61,17.20,4.25
29-August-2017,787.95,795.50,764.35,768.75,781.658859208483770254,458664,8171,358518779.00,75789,16.52,31.15,-19.20
28-August-2017,785.70,800.45,784.00,788.55,793.146856991515749289,547485,8581,434236007.00,66504,12.15,16.45,2.85
24-August-2017,770.00,778.45,763.25,775.20,772.977670373016669717,338698,6035,261805991.00,29919,8.83,15.20,5.20
23-August-2017,749.95,769.40,745.75,766.65,757.464037103770989302,483401,8381,366158873.00,39693,8.21,23.65,16.70
22-August-2017,782.40,787.15,737.45,744.35,756.538839227456609682,613040,11921,463788570.00,79764,13.01,49.70,-38.05
21-August-2017,794.90,804.95,770.20,775.15,788.098088932066484310,435411,7920,343146577.00,43694,10.04,34.75,-19.75
18-August-2017,779.50,794.00,769.05,783.35,782.627282388016622442,609778,10402,477228899.00,41479,6.80,24.95,3.85
17-August-2017,792.00,803.00,780.75,783.65,793.617852768103758856,416350,7515,330422793.00,33952,8.15,22.25,-8.35
16-August-2017,778.95,795.80,775.00,791.40,788.254399448430885037,423519,7094,333840715.00,36379,8.59,20.80,12.45
14-August-2017,759.90,781.90,757.00,774.25,770.182448936618235417,474900,8350,365759645.00,39037,8.22,24.90,14.35
11-August-2017,755.00,762.20,714.80,749.80,747.202517964218947564,773482,12374,577947698.00,42524,5.50,47.40,-5.20
10-August-2017,799.65,812.05,744.20,764.45,784.572482695102822029,1111824,17069,872306516.00,73628,6.62,67.85,-35.20
9-August-2017,782.00,817.75,775.05,799.60,795.281182420359856776,2112785,21648,1680258153.00,1027795,48.65,42.70,17.60
8-August-2017,780.00,797.05,763.00,784.15,784.100812470752580368,720149,12539,564669416.00,53474,7.43,34.05,4.15
7-August-2017,748.00,783.30,743.95,779.65,767.431250584118215142,770392,10080,591222896.00,52912,6.87,39.35,31.65
4-August-2017,721.60,747.95,721.00,743.95,737.867320812571866615,782700,8847,577528752.00,354336,45.27,26.95,22.35
3-August-2017,730.00,734.00,718.05,722.45,725.937635950758933907,251010,4710,182217606.00,31550,12.57,15.95,-7.55
